time,topic,Indicator,Rating_kW,Next_time,Duration_hr,Consumption_MJ
2020-06-21 03:23:45.610087,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 03:25:12.005909,0.023998839444444447,0.0
2020-06-21 03:25:12.005909,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 03:25:40.804051,0.007999483888888891,1.3851906302
2020-06-21 03:25:40.804051,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 03:27:07.199405,0.023998709444444447,0.0
2020-06-21 03:27:07.199405,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 03:28:33.618433,0.02400528555555556,4.156755246800001
2020-06-21 03:28:33.618433,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 03:29:02.382015,0.007989883888888891,0.7622349230000001
2020-06-21 03:29:02.382015,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 03:30:00.071781,0.016024935,0.0
2020-06-21 03:30:00.071781,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 03:30:57.589111,0.01597703611111111,1.524209245
2020-06-21 03:30:57.589111,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 03:33:21.701984,0.04003135361111111,0.0
2020-06-21 03:33:21.701984,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 03:33:50.378569,0.007965718055555557,0.7599295025000001
2020-06-21 03:33:50.378569,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 03:34:19.181992,0.008000950833333334,0.0
2020-06-21 03:34:19.181992,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-21 03:34:47.974742,0.007997986111111112,1.177623475
2020-06-21 03:34:47.974742,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 03:35:45.668324,0.016025995,0.0
2020-06-21 03:35:45.668324,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 03:36:16.319388,0.008514184444444444,1.4743161784
2020-06-21 03:36:16.319388,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 03:36:43.177909,0.00746070027777778,0.7117508065000001
2020-06-21 03:36:43.177909,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 03:37:11.950838,0.007992480277777778,0.0
2020-06-21 03:37:11.950838,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 03:37:40.751467,0.008000174722222222,1.3853102549
2020-06-21 03:37:40.751467,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-21 03:38:09.625449,0.008020550555555556,1.1809458637999999
2020-06-21 03:38:09.625449,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 03:39:35.942734,0.02397702361111112,0.0
2020-06-21 03:39:35.942734,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 03:40:04.757921,0.008004218611111112,1.3860104947000005
2020-06-21 03:40:04.757921,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 03:41:02.344416,0.015996248611111114,1.5260421175000003
2020-06-21 03:41:02.344416,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-21 03:41:31.137561,0.007998095833333335,1.1776396305
2020-06-21 03:41:31.137561,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-21 03:41:59.948265,0.008002973333333333,0.9709207248
2020-06-21 03:41:59.948265,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 03:43:26.388706,0.02401123361111112,0.0
2020-06-21 03:43:26.388706,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-21 03:43:55.127823,0.007983088055555556,1.1754298853
2020-06-21 03:43:55.127823,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 03:44:23.928287,0.00800012888888889,0.7632122960000001
2020-06-21 03:44:23.928287,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 03:44:52.728932,0.008000179166666668,0.0
2020-06-21 03:44:52.728932,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 03:45:21.522639,0.007998251944444444,1.3849773067
2020-06-21 03:45:21.522639,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-21 03:45:50.384889,0.008017291666666667,0.972657825
2020-06-21 03:45:50.384889,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 03:46:19.219405,0.008009587777777778,0.7641146740000001
2020-06-21 03:46:19.219405,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-21 03:46:47.931920,0.007975698611111111,1.1743418635
2020-06-21 03:46:47.931920,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 03:47:16.718598,0.007996299444444445,0.0
2020-06-21 03:47:16.718598,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 03:47:45.525871,0.00800202027777778,0.7633927345000001
2020-06-21 03:47:45.525871,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 03:48:14.346295,0.008005673333333335,1.3862623944000003
2020-06-21 03:48:14.346295,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-21 03:48:43.112164,0.007990519166666668,0.9694097853000004
2020-06-21 03:48:43.112164,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 03:50:42.838454,0.03325730277777778,0.0
2020-06-21 03:50:42.838454,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-21 03:51:11.609532,0.007991966111111111,1.1767370902
2020-06-21 03:51:11.609532,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 03:52:09.207882,0.01599954166666667,0.0
2020-06-21 03:52:09.207882,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 03:52:38.013647,0.008001601388888889,0.7633527725
2020-06-21 03:52:38.013647,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 03:54:04.405717,0.023997797222222225,0.0
2020-06-21 03:54:04.405717,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-21 03:54:33.204660,0.007999706388888889,0.9705243791
2020-06-21 03:54:33.204660,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 03:55:59.611416,0.024001876666666668,0.0
2020-06-21 03:55:59.611416,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-21 03:56:28.506340,0.00802636777777778,0.9737589388000004
2020-06-21 03:56:28.506340,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 03:57:25.988881,0.0159673725,0.0
2020-06-21 03:57:25.988881,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 03:57:54.801931,0.008003625,0.7635458250000001
2020-06-21 03:57:54.801931,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 03:58:52.381409,0.015994299444444447,0.0
2020-06-21 03:58:52.381409,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-21 03:59:21.199925,0.008005143333333334,1.1786773044
2020-06-21 03:59:21.199925,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 03:59:49.985349,0.007995951111111111,0.0
2020-06-21 03:59:49.985349,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-21 04:00:18.790030,0.008001300277777778,1.1781114529
2020-06-21 04:00:18.790030,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 04:00:47.587027,0.007999165833333334,0.7631204205000001
2020-06-21 04:00:47.587027,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:01:45.190541,0.016000976111111113,0.0
2020-06-21 04:01:45.190541,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 04:02:14.046589,0.008015568888888889,1.3879759088
2020-06-21 04:02:14.046589,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 04:02:42.797635,0.007986401666666667,0.7619027190000001
2020-06-21 04:02:42.797635,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:03:40.378346,0.015994641944444443,0.0
2020-06-21 04:03:40.378346,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 04:04:09.170411,0.007997795833333333,1.3848983265
2020-06-21 04:04:09.170411,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:05:06.797444,0.016007509166666666,0.0
2020-06-21 04:05:06.797444,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 04:05:35.564611,0.007990879722222222,0.7623299255
2020-06-21 04:05:35.564611,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 04:06:04.369438,0.008001340833333334,1.3855121787
2020-06-21 04:06:04.369438,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-21 04:06:33.231959,0.008017366944444444,1.1804771089
2020-06-21 04:06:33.231959,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 04:07:02.003183,0.007992006666666667,0.7624374360000001
2020-06-21 04:07:02.003183,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:07:59.572395,0.015991447777777782,0.0
2020-06-21 04:07:59.572395,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-21 04:08:28.485059,0.008031295555555555,0.9743567768000002
2020-06-21 04:08:28.485059,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 04:08:57.194171,0.007974753333333334,0.7607914680000001
2020-06-21 04:08:57.194171,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-21 04:09:26.082904,0.008024648055555555,0.9735503021
2020-06-21 04:09:26.082904,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 04:09:54.771046,0.007968928333333333,1.3798996302000002
2020-06-21 04:09:54.771046,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:10:23.566991,0.007998873611111111,0.0
2020-06-21 04:10:23.566991,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-21 04:11:21.173865,0.016001909444444445,1.9413516538
2020-06-21 04:11:21.173865,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:12:47.571581,0.023999365555555555,0.0
2020-06-21 04:12:47.571581,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 04:13:16.487732,0.008032264166666667,0.7662780015000001
2020-06-21 04:13:16.487732,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:14:14.011517,0.01597882916666667,0.0
2020-06-21 04:14:14.011517,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 04:14:42.788277,0.007993544444444445,0.7625841400000001
2020-06-21 04:14:42.788277,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-21 04:15:11.574277,0.007996111111111112,0.9700882
2020-06-21 04:15:11.574277,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-21 04:15:40.388055,0.008003827222222223,1.1784835202
2020-06-21 04:15:40.388055,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:17:06.906896,0.02403301138888889,0.0
2020-06-21 04:17:06.906896,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 04:17:35.540578,0.007953800555555555,0.7587925729999999
2020-06-21 04:17:35.540578,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-21 04:18:04.363171,0.008006275833333333,0.9713213841
2020-06-21 04:18:04.363171,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 04:18:33.139902,0.007993536388888889,0.7625833715000001
2020-06-21 04:18:33.139902,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:20:53.771802,0.039064416666666664,0.0
2020-06-21 04:20:53.771802,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-21 04:21:22.568391,0.007999052500000001,1.1777804901
2020-06-21 04:21:22.568391,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:23:17.763169,0.03199854944444445,0.0
2020-06-21 04:23:17.763169,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 04:23:46.569157,0.008001663333333334,0.7633586820000001
2020-06-21 04:23:46.569157,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:24:15.351432,0.00799507638888889,0.0
2020-06-21 04:24:15.351432,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 04:24:44.150495,0.007999739722222222,1.3852349303
2020-06-21 04:24:44.150495,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:27:08.133501,0.03999527944444445,0.0
2020-06-21 04:27:08.133501,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 04:27:37.025327,0.008025507222222223,1.3896968306000002
2020-06-21 04:27:37.025327,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:28:34.538658,0.015975925277777782,0.0
2020-06-21 04:28:34.538658,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 04:29:03.318369,0.007994364166666667,1.3843040991000002
2020-06-21 04:29:03.318369,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:29:32.137210,0.008005233611111112,0.0
2020-06-21 04:29:32.137210,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 04:30:00.919723,0.0079951425,0.7627365945
2020-06-21 04:30:00.919723,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-21 04:30:58.511121,0.015997610555555555,2.3554881782
2020-06-21 04:30:58.511121,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:31:56.109681,0.015999600000000003,0.0
2020-06-21 04:31:56.109681,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 04:32:24.956560,0.008013021944444445,0.7644422934999999
2020-06-21 04:32:24.956560,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:34:48.880047,0.039978746388888896,0.0
2020-06-21 04:34:48.880047,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 04:35:17.682976,0.008000813611111112,1.3854208849000005
2020-06-21 04:35:17.682976,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-21 04:35:46.492934,0.008002766111111111,1.1783272822
2020-06-21 04:35:46.492934,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 04:36:15.281949,0.007996948611111113,1.3847516215000002
2020-06-21 04:36:15.281949,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:36:44.129546,0.008013221388888889,0.0
2020-06-21 04:36:44.129546,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 04:37:12.888295,0.00798854138888889,0.7621068485000001
2020-06-21 04:37:12.888295,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:37:41.675225,0.007996369444444444,0.0
2020-06-21 04:37:41.675225,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 04:38:10.522291,0.008013073888888889,1.3875438746000002
2020-06-21 04:38:10.522291,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-21 04:38:39.271659,0.007985935555555556,1.1758491512000002
2020-06-21 04:38:39.271659,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:39:36.863793,0.015997815000000002,0.0
2020-06-21 04:39:36.863793,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 04:40:05.686330,0.008006260277777778,1.3863640297000002
2020-06-21 04:40:05.686330,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:42:00.907721,0.03200594194444445,0.0
2020-06-21 04:42:00.907721,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 04:42:29.752722,0.00801250027777778,0.7643925265000001
2020-06-21 04:42:29.752722,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:43:27.399305,0.016012939722222223,0.0
2020-06-21 04:43:27.399305,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-21 04:43:56.059111,0.007961057222222224,1.1721860654000005
2020-06-21 04:43:56.059111,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:45:51.249194,0.03199724527777778,0.0
2020-06-21 04:45:51.249194,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 04:46:20.048814,0.007999894444444445,0.7631899300000001
2020-06-21 04:46:20.048814,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:48:15.239182,0.03199732444444445,0.0
2020-06-21 04:48:15.239182,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-21 04:48:44.043132,0.008001097222222222,0.970693115
2020-06-21 04:48:44.043132,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:49:12.847994,0.008001350555555556,0.0
2020-06-21 04:49:12.847994,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-21 04:49:41.625871,0.007993854722222223,0.9698144549000002
2020-06-21 04:49:41.625871,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:50:10.432708,0.008001899166666666,0.0
2020-06-21 04:50:10.432708,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-21 04:51:06.906830,0.01568725611111111,2.3097915898
2020-06-21 04:51:06.906830,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:53:02.083156,0.031993423888888886,0.0
2020-06-21 04:53:02.083156,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 04:53:30.902539,0.008005384166666667,1.3862123223000002
2020-06-21 04:53:30.902539,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:53:59.704333,0.008000498333333333,0.0
2020-06-21 04:53:59.704333,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-21 04:54:57.268299,0.015989990555555555,2.3543662094
2020-06-21 04:54:57.268299,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:56:23.771005,0.024028529444444446,0.0
2020-06-21 04:56:23.771005,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-21 04:57:21.255269,0.015967851111111108,1.9372196968000002
2020-06-21 04:57:21.255269,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 04:58:47.652077,0.02399911333333334,0.0
2020-06-21 04:58:47.652077,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 04:59:16.438726,0.007996291388888889,1.3846378169000002
2020-06-21 04:59:16.438726,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 05:01:40.444602,0.04000163222222222,0.0
2020-06-21 05:01:40.444602,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-21 05:02:09.229401,0.0079957775,0.9700477263000002
2020-06-21 05:02:09.229401,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 05:03:06.818195,0.015996887222222218,0.0
2020-06-21 05:03:06.818195,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-21 05:03:35.613953,0.00799882166666667,1.1777465022000002
2020-06-21 05:03:35.613953,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 05:05:02.213867,0.024055531666666668,0.0
2020-06-21 05:05:02.213867,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-21 05:05:30.805699,0.007942175555555556,1.1694059288
2020-06-21 05:05:30.805699,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 05:05:59.605711,0.008000003333333333,0.0
2020-06-21 05:05:59.605711,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 05:06:57.205547,0.015999954444444447,2.7705521116000007
2020-06-21 05:06:57.205547,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 05:07:26.194582,0.008052509722222222,0.7682094275
2020-06-21 05:07:26.194582,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 05:07:54.800429,0.007946068611111112,0.0
2020-06-21 05:07:54.800429,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-21 05:08:23.596661,0.007998953333333335,0.9704330184000004
2020-06-21 05:08:23.596661,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 05:10:47.581976,0.03999592083333334,0.0
2020-06-21 05:10:47.581976,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 05:11:16.386655,0.008001299722222223,0.7633239934999999
2020-06-21 05:11:16.386655,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-21 05:11:45.172028,0.007995936944444445,0.9700670701000004
2020-06-21 05:11:45.172028,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 05:12:14.049701,0.008021575833333334,0.0
2020-06-21 05:12:14.049701,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-21 05:12:42.932322,0.008022950277777777,1.1812991989
2020-06-21 05:12:42.932322,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 05:14:09.214833,0.023967364166666668,0.0
2020-06-21 05:14:09.214833,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-21 05:15:06.762905,0.01598557555555556,1.9393700264000004
2020-06-21 05:15:06.762905,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 05:15:35.560345,0.00799928888888889,0.0
2020-06-21 05:15:35.560345,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 05:16:04.356297,0.007998875555555555,1.3850852912000005
2020-06-21 05:16:04.356297,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 05:16:33.162313,0.008001671111111112,0.0
2020-06-21 05:16:33.162313,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 05:17:01.952867,0.007997376111111109,1.3848256474
2020-06-21 05:17:01.952867,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-21 05:17:30.757068,0.008001166944444445,1.1780918209000002
2020-06-21 05:17:30.757068,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 05:17:59.553630,0.007999045,0.0
2020-06-21 05:17:59.553630,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-21 05:18:28.441958,0.008024535555555556,0.9735366536
2020-06-21 05:18:28.441958,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 05:18:57.163762,0.007978278888888891,0.0
2020-06-21 05:18:57.163762,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 05:19:26.175912,0.008058930555555555,1.395484415
2020-06-21 05:19:26.175912,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 05:19:54.748488,0.007936826666666667,0.0
2020-06-21 05:19:54.748488,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-21 05:20:23.620457,0.00801999138888889,0.9729853553000004
2020-06-21 05:20:23.620457,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 05:20:52.340110,0.007977681388888887,1.3814153093000001
2020-06-21 05:20:52.340110,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 05:23:15.223069,0.039689710833333336,0.0
2020-06-21 05:23:15.223069,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 05:23:44.021167,0.007999471666666667,1.3851885138000002
2020-06-21 05:23:44.021167,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 05:24:41.636850,0.01600435638888889,1.5268155995
2020-06-21 05:24:41.636850,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 05:26:08.021421,0.023995714166666668,0.0
2020-06-21 05:26:08.021421,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-21 05:26:36.812388,0.007997490833333334,0.9702555879000001
2020-06-21 05:26:36.812388,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-21 05:27:34.401614,0.015997007222222224,1.5261144890000002
2020-06-21 05:27:34.401614,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 05:28:03.199187,0.007999325833333334,0.0
2020-06-21 05:28:03.199187,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-21 05:28:32.191044,0.008053293611111113,1.3945083217000005
2020-06-21 05:28:32.191044,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-21 05:29:00.801377,0.007947314722222222,0.0
